Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.24172330223974337,0.27772966683107425,0.7263296879351356,0.4416176624394141,0.3173160369172545,0.24106630064333126
0.3211652175821158,0.37524441663471036,0.7492855459481015,0.6001643529760688,0.07363208709346464,0.3262035599304666
0.0422063218317327,0.055975931152949396,0.03941554497242961,0.021169630760726088,0.8738491423979823,0.10498122684129163
0.16939820072288567,0.18100636455486838,0.7148820487119459,0.13417347090722165,0.1327148711916956,0.7331116579010828
0.21355765165755955,0.23340746527576223,0.7435822648281949,0.3255582886637023,0.2545698551163433,0.4198718562199543
0.19705905476698965,0.20993277237775587,0.7481397639258317,0.2451445478855365,0.18683984298258668,0.5680156091318768
0.10220666895988471,0.11807542672999143,0.5268384005262636,0.18648949225604053,0.8033731016609499,0.010137406083009661
0.29935584132558263,0.3397904142209661,0.7632818068755854,0.5093414925194695,0.022665856150854955,0.4679926513296755
0.16944219675303654,0.19825077474577596,0.6529215178050369,0.3309586265180809,0.622758336956055,0.04628303652586417
0.16929468147784857,0.18504299172691582,0.6987277943963426,0.2706673289956348,0.4736959443914198,0.2556367266129454
0.205306611909158,0.2303687455996909,0.7175739550902854,0.3536566519196552,0.3909384879712908,0.255404860109054
0.20197423288099095,0.21884777350528345,0.7401228273271903,0.29699434487176624,0.27652906045851894,0.42647659466971477
0.12798523126931585,0.14437504981896057,0.6094213049944927,0.0355933826425556,0.22004899489225957,0.7443576224651848
0.25583418031431443,0.2916425109222412,0.7400641958258991,0.45281776381247807,0.2317621761055071,0.31542006008201484
0.2116579019971931,0.22867235411424286,0.7506718626399157,0.2985158844137551,0.2024548088242153,0.4990293067620296
0.1807087964923381,0.21032050713022551,0.6690208121513063,0.34821845146024877,0.5751763009657193,0.07660524757403213
0.2117705393047866,0.2381967064405725,0.721128943685212,0.3664836783820657,0.3709278194559391,0.26258850216199514
0.22124616276252562,0.24066073064221605,0.7531189749106991,0.32306268976611374,0.18652770388331005,0.49040960635057623
0.253510951097004,0.2798358383127831,0.7629864437104541,0.389433426016231,0.0924866200864713,0.5180799538972978
0.19908253933871303,0.22069540411198385,0.72082397899864,0.3292708506489144,0.38021551982796886,0.2905136295231166
0.2146193658308888,0.23295272909744738,0.7495914149940827,0.31226804328828023,0.21291277983777224,0.47481917687394753
0.424580396532545,0.5307500480299878,0.7245979495621561,0.9236541564841082,0.048225555990284524,0.028120287525607322
0.1516191035688946,0.15828195417846386,0.7051915940022031,0.17314290062844792,0.37278940569821284,0.45406769367333916
0.1200887190537246,0.12387912757552427,0.6465069670828739,0.1336518130817985,0.527910440987277,0.3384377459309244
0.21822177214780564,0.24363457717102344,0.7315126375625239,0.3659554386999422,0.3177373185180396,0.31630724278201827
0.2252838584439853,0.25691884790068403,0.7211765892536216,0.40512158795046466,0.3585551271398347,0.23632328490970067
0.09237789605643645,0.09991219347605054,0.5242392768505447,0.032511841405993946,0.49868681301552975,0.4688013455784763
0.2171657076677932,0.2476263550407023,0.7154557827201894,0.3917717193675592,0.39056439400740445,0.21766388662503625
0.19145657163436985,0.20928424565925155,0.7236883557922728,0.2999872257413003,0.36855954296255344,0.33145323129614623
0.16926018230376258,0.19043556128158845,0.6787607389810529,0.29907213302072194,0.5447593679415494,0.1561684990377286
0.2674664132372879,0.31837288810091374,0.7144654012284757,0.5333265383927689,0.33885925408213985,0.12781420752509132
0.22399301813751815,0.2563893303541438,0.7176313377915277,0.40758743365059896,0.3750797178627936,0.21733284848660742
0.10730165878133385,0.11060519598947668,0.6084855072065252,0.08698808345465758,0.5144426194017909,0.39856929714355155
0.22576265682726482,0.24952919481638505,0.7444525958734305,0.3601117052664677,0.24253852738357903,0.39734976734995325
0.1952305946499694,0.21015916980146263,0.7386334595659839,0.2774100422382707,0.28194944408048017,0.4406405136812492
0.33570990154275043,0.41286072495126763,0.7162461422738984,0.7125138039151765,0.23665862469525983,0.050827571389563724
